
2100, 44176
2100, 42816
2100, 54064
2100, 48936
2100, 42768
2100, 50038
2100, 49993
2100, 45709
2100, 48889
2100, 46218
2100, 41736
2200, 50054
2200, 51206
2200, 45856
2200, 44357
2200, 41283
2200, 52778
2200, 44019
2200, 48614
2200, 44795
2200, 47255
2200, 50098
2200, 49680
2200, 43230
2200, 49312
2200, 51283
2300, 48363
2300, 52670
2300, 44120
2300, 49354
2300, 50071
2300, 48211
2300, 49563
2300, 50369
2300, 49459
2300, 60746
2300, 68365
2300, 50446
2300, 55335
2300, 53363
2300, 52928
2400, 59442
2400, 46720
2400, 47425
2400, 53507
2400, 56250
2400, 53623
2400, 48154
2400, 50132
2400, 52562
2400, 50665
2400, 50839
2400, 54431
2400, 63579
2400, 54604
2400, 52742
2500, 67239
2500, 57199
2500, 62682
2500, 56247
2500, 56698
2500, 48704
2500, 57343
2500, 54267
2500, 49005
2500, 60178
2500, 55567
2500, 61824
2500, 56258
2500, 51191
2500, 57866
2600, 66712
2600, 63856
2600, 51838
2600, 78701
2600, 50266
2600, 72826
2600, 61593
2600, 70786
2600, 59489
2600, 68161
2600, 66106
2600, 55479
2600, 57044
2600, 55071
2600, 74620
2700, 56221
2700, 55494
2700, 65307
2700, 57173
2700, 61080
2700, 57847
2700, 57932
2700, 60939
2700, 73315
2700, 60543
2700, 61608
2700, 55992
2700, 66801
2700, 64003
2700, 61463
2800, 64494
2800, 78677
2800, 60295
2800, 66088
2800, 62240
2800, 60336
2800, 63000
2800, 59067
2800, 64263
2800, 62296
2800, 70130
2800, 54924
2800, 81638
2800, 62904
2800, 83357
2900, 84499
2900, 69856
2900, 90482
2900, 64561
2900, 59183
2900, 62417
2900, 61969
2900, 79038
2900, 61571
2900, 66308
2900, 79187
2900, 79187
2900, 92234
2900, 69071
2900, 67414
3000, 64475
3000, 74111
3000, 64706
3000, 61760
3000, 71698
3000, 76025
3000, 91343
3000, 73347
3000, 69580
3000, 92295
3000, 65045
3000, 64751
3000, 67609
3000, 63275
3000, 66663

1000, 16742
1000, 18910
1000, 19325
1000, 17037
1000, 17220
1000, 16567
1000, 17210
1000, 15962
1000, 20062
1000, 15686
1000, 15943
1000, 16534
1000, 15612
1000, 17040
1000, 29747
1100, 18358
1100, 25809
1100, 17790
1100, 17937
1100, 21697
1100, 18045
1100, 19680
1100, 21662
1100, 22301
1100, 20363
1100, 19753
1100, 22142
1100, 18311
1100, 17636
1100, 25587
1200, 24016
1200, 24550
1200, 26020
1200, 20993
1200, 22212
1200, 22528
1200, 22801
1200, 22590
1200, 23031
1200, 20730
1200, 21854
1200, 25967
1200, 19821
1200, 23910
1200, 24796
1300, 30973
1300, 30344
1300, 21562
1300, 22120
1300, 26736
1300, 21468
1300, 24146
1300, 23792
1300, 25011
1300, 22151
1300, 23298
1300, 26816
1300, 28100
1300, 26803
1300, 27294
1400, 25014
1400, 26867
1400, 26184
1400, 25966
1400, 30942
1400, 28236
1400, 25961
1400, 24601
1400, 29564
1400, 24341
1400, 27515
1400, 23965
1400, 24782
1400, 27748
1400, 25761
1500, 35709
1500, 29535
1500, 28031
1500, 24671
1500, 28998
1500, 28287
1500, 26549
1500, 34201
1500, 26133
1500, 31316
1500, 29706
1500, 30178
1500, 43953
1500, 26264
1500, 33040
1600, 28531
1600, 32117
1600, 42017
1600, 29722
1600, 31948
1600, 28885
1600, 31464
1600, 30728
1600, 33800
1600, 30783
1600, 34757
1600, 30953
1600, 32719
1600, 47825
1600, 28173
1700, 29833
1700, 38265
1700, 56099
1700, 33259
1700, 42991
1700, 34252
1700, 30268
1700, 41817
1700, 37425
1700, 30825
1700, 41953
1700, 31813
1700, 29815
1700, 41704
1700, 50517
1800, 36377
1800, 38975
1800, 51514
1800, 54251
1800, 35410
1800, 34913
1800, 32011
1800, 34591
1800, 36344
1800, 38092
1800, 40849
1800, 32171
1800, 36503
1800, 32684
1800, 61051
1900, 36754
1900, 41698
1900, 36407
1900, 39960
1900, 35625
1900, 36849
1900, 58037
1900, 37372
1900, 49127
1900, 37295
1900, 47113
1900, 38053
1900, 39429
1900, 38942
1900, 34613
2000, 42399
2000, 38169
2000, 37955
2000, 41228
2000, 39490
2000, 36664
2000, 42716
2000, 43421
2000, 47497
2000, 40947
2000, 45550
2000, 36501
2000, 41588
2000, 50800
2000, 40357
2100, 49519
2100, 46315
2100, 45985
2100, 40594
2100, 44176
2100, 42816
2100, 54064
2100, 48936
2100, 42768
2100, 50038
2100, 49993
2100, 45709
2100, 48889
2100, 46218
2100, 41736
2200, 50054
2200, 51206
2200, 45856
2200, 44357
2200, 41283
2200, 52778
2200, 44019
2200, 48614
2200, 44795
2200, 47255
2200, 50098
2200, 49680
2200, 43230
2200, 49312
2200, 51283
2300, 48363
2300, 52670
2300, 44120
2300, 49354
2300, 50071
2300, 48211
2300, 49563
2300, 50369
2300, 49459
2300, 60746
2300, 68365
2300, 50446
2300, 55335
2300, 53363
2300, 52928
2400, 59442
2400, 46720
2400, 47425
2400, 53507
2400, 56250
2400, 53623
2400, 48154
2400, 50132
2400, 52562
2400, 50665
2400, 50839
2400, 54431
2400, 63579
2400, 54604
2400, 52742
2500, 67239
2500, 57199
2500, 62682
2500, 56247
2500, 56698
2500, 48704
2500, 57343
2500, 54267
2500, 49005
2500, 60178
2500, 55567
2500, 61824
2500, 56258
2500, 51191
2500, 57866
2600, 66712
2600, 63856
2600, 51838
2600, 78701
2600, 50266
2600, 72826
2600, 61593
2600, 70786
2600, 59489
2600, 68161
2600, 66106
2600, 55479
2600, 57044
2600, 55071
2600, 74620
2700, 56221
2700, 55494
2700, 65307
2700, 57173
2700, 61080
2700, 57847
2700, 57932
2700, 60939
2700, 73315
2700, 60543
2700, 61608
2700, 55992
2700, 66801
2700, 64003
2700, 61463
2800, 64494
2800, 78677
2800, 60295
2800, 66088
2800, 62240
2800, 60336
2800, 63000
2800, 59067
2800, 64263
2800, 62296
2800, 70130
2800, 54924
2800, 81638
2800, 62904
2800, 83357
2900, 84499
2900, 69856
2900, 90482
2900, 64561
2900, 59183
2900, 62417
2900, 61969
2900, 79038
2900, 61571
2900, 66308
2900, 79187
2900, 79187
2900, 92234
2900, 69071
2900, 67414
3000, 64475
3000, 74111
3000, 64706
3000, 61760
3000, 71698
3000, 76025
3000, 91343
3000, 73347
3000, 69580
3000, 92295
3000, 65045
3000, 64751
3000, 67609
3000, 63275
3000, 66663
2000, 36715
2000, 39314
2000, 40146
2000, 49037
2000, 36725
2000, 47452
2000, 37369
2000, 38236
2000, 40427
2000, 49394
2000, 53767
2000, 45949
2000, 39009
2000, 39040
2000, 52678
2100, 53217
2100, 38128
2100, 39520
2100, 38480
2100, 77042
2100, 41896
2100, 40173
2100, 41708
2100, 48744
2100, 42068
2100, 41222
2100, 40637
2100, 41614
2100, 49840
2100, 39833
2200, 38465
2200, 41763
2200, 44100
2200, 39593
2200, 44063
2200, 41523
2200, 45101
2200, 40628
2200, 45131
2200, 42239
2200, 52942
2200, 45944
2200, 67126
2200, 60758
2200, 40302
2300, 45888
2300, 44385
2300, 50024
2300, 44044
2300, 53721
2300, 53899
2300, 53611
2300, 56884
2300, 45047
2300, 55755
2300, 52259
2300, 59122
2300, 47825
2300, 45309
2300, 47119
2400, 53115
2400, 55649
2400, 48921
2400, 44901
2400, 46280
2400, 52621
2400, 49366
2400, 67454
2400, 53685
2400, 59699
2400, 47308
2400, 49899
2400, 45055
2400, 50895
2400, 71810
2500, 51647
2500, 69226
2500, 66804
2500, 56351
2500, 59109
2500, 69020
2500, 51107
2500, 55373
2500, 45944
2500, 51687
2500, 53538
2500, 98002
2500, 54989
2500, 50516
2500, 52925
2600, 55924
2600, 56655
2600, 54931
2600, 47706
2600, 54794
2600, 50434
2600, 52986
2600, 50115
2600, 52083
2600, 50363
2600, 61635
2600, 62451
2600, 61001
2600, 51864
2600, 63318
2700, 56686
2700, 66967
2700, 61193
2700, 56873
2700, 64399
2700, 50797
2700, 54047
2700, 67834
2700, 50128
2700, 56284
2700, 61874
2700, 59603
2700, 55475
2700, 54267
2700, 51823
2800, 69277
2800, 54881
2800, 54145
2800, 66353
2800, 64022
2800, 66120
2800, 61514
2800, 60578
2800, 53165
2800, 52357
2800, 87460
2800, 53162
2800, 55450
2800, 59952
2800, 67330
2900, 55338
2900, 56368
2900, 74016
2900, 64234
2900, 65888
2900, 58835
2900, 84137
2900, 56426
2900, 64189
2900, 71233
2900, 63765
2900, 75918
2900, 64594
2900, 54336
2900, 67175
3000, 66005
3000, 63893
3000, 56783
3000, 61662
3000, 56112
3000, 79793
3000, 66139
3000, 58476
3000, 60473
3000, 57036
3000, 57056
3000, 68604
3000, 72870
3000, 75438
3000, 72500
3100, 74144
3100, 62781
3100, 62560
3100, 62880
3100, 66822
3100, 66260
3100, 76059
3100, 63319
3100, 66234
3100, 90025
3100, 68020
3100, 59407
3100, 104198
3100, 56879
3100, 70710
3200, 75523
3200, 67076
3200, 63295
3200, 72536
3200, 63908
3200, 66840
3200, 81995
3200, 88578
3200, 69563
3200, 79589
3200, 68718
3200, 70001
3200, 120229
3200, 62720
3200, 66178
3300, 72237
3300, 85524
3300, 78553
3300, 101207
3300, 79467
3300, 67299
3300, 84550
3300, 72395
3300, 73524
3300, 67245
3300, 68887
3300, 121822
3300, 66848
3300, 73170
3300, 75077
3400, 71600
3400, 81241
3400, 98065
3400, 72935
3400, 70979
3400, 70317
3400, 103105
3400, 84229
3400, 70556
3400, 71559
3400, 68421
3400, 64575
3400, 70698
3400, 119637
3400, 92271
3500, 74523
3500, 93416
3500, 82399
3500, 71027
3500, 97680
3500, 90232
3500, 65567
3500, 73427
3500, 95978
3500, 72389
3500, 84088
3500, 96644
3500, 75822
3500, 95752
3500, 84106
3600, 89959
3600, 81825
3600, 107647
3600, 127957
3600, 77871
3600, 72225
3600, 81686
3600, 78142
3600, 98713
3600, 87104
3600, 104283
3600, 80532
3600, 74667
3600, 103826
3600, 75503
3700, 99366
3700, 82999
3700, 75539
3700, 128392
3700, 87650
3700, 69836
3700, 108883
3700, 75232
3700, 76154
3700, 76947
3700, 81210
3700, 92040
3700, 105522
3700, 74813
3700, 76005
3800, 105334
3800, 84140
3800, 74610
3800, 91366
3800, 98380
3800, 100452
3800, 92604
3800, 81217
3800, 80240
3800, 80748
3800, 92195
3800, 84051
3800, 80372
3800, 87124
3800, 75187
3900, 86126
3900, 81353
3900, 81078
3900, 94187
3900, 77542
3900, 84351
3900, 120667
3900, 94686
3900, 86201
3900, 83930
3900, 89437
3900, 98543
3900, 90760
3900, 86544
3900, 77274
4000, 97249
4000, 86029
4000, 150594
4000, 98099
4000, 97315
4000, 99550
4000, 83072
4000, 117897
4000, 82957
4000, 105452
4000, 79125
4000, 94573
4000, 84130
4000, 83379
4000, 98196
4100, 103061
4100, 90473
4100, 81834
4100, 81586
4100, 91282
4100, 83357
4100, 89831
4100, 100693
4100, 88940
4100, 115954
4100, 93723
4100, 104202
4100, 128376
4100, 98244
4100, 125630
4200, 117083
4200, 95781
4200, 103180
4200, 124007
4200, 95403
4200, 88246
4200, 91096
4200, 182234
4200, 85604
4200, 99029
4200, 102975
4200, 91450
4200, 104579
4200, 108292
4200, 87217
4300, 110928
4300, 96007
4300, 109571
4300, 99626
4300, 91048
4300, 95521
4300, 101714
4300, 100430
4300, 87047
4300, 98313
4300, 93053
4300, 83792
4300, 96818
4300, 86830
4300, 142944
4400, 92549
4400, 103152
4400, 85902
4400, 105890
4400, 96921
4400, 102966
4400, 114205
4400, 128278
4400, 101402
4400, 97227
4400, 100238
4400, 153684
4400, 116870
4400, 103922
4400, 104736
4500, 143016
4500, 131539
4500, 106292
4500, 145548
4500, 102126
4500, 95120
4500, 134865
4500, 116249
4500, 156382
4500, 118145
4500, 120095
4500, 105668
4500, 150833
4500, 106604
4500, 95731
4600, 107209
4600, 96152
4600, 112714
4600, 111320
4600, 112724
4600, 112982
4600, 98973
4600, 110080
4600, 146924
4600, 120163
4600, 191446
4600, 95944
4600, 115234
4600, 110919
4600, 123642
4700, 115461
4700, 99056
4700, 143372
4700, 106057
4700, 120903
4700, 105832
4700, 112174
4700, 100663
4700, 113217
4700, 109944
4700, 102788
4700, 115561
4700, 107370
4700, 133697
4700, 122113
4800, 112823
4800, 111106
4800, 214802
4800, 103374
4800, 95491
4800, 108046
4800, 196144
4800, 197009
4800, 115947
4800, 116180
4800, 119515
4800, 109612
4800, 109264
4800, 105452
4800, 109881
4900, 119675
4900, 131471
4900, 121662
4900, 117619
4900, 136101
4900, 130500
4900, 106668
4900, 275628
4900, 156698
4900, 101902
4900, 158642
4900, 164358
4900, 151827
4900, 109886
4900, 111948
5000, 121014
5000, 154220
5000, 105621
5000, 113667
5000, 115801
5000, 110774
5000, 119241
5000, 117610
5000, 129227
5000, 104161
5000, 110620
5000, 110906
5000, 122905
5000, 138018
5000, 125032

1000, 16742
1000, 18910
1000, 19325
1000, 17037
1000, 17220
1000, 16567
1000, 17210
1000, 15962
1000, 20062
1000, 15686
1000, 15943
1000, 16534
1000, 15612
1000, 17040
1000, 29747
1100, 18358
1100, 25809
1100, 17790
1100, 17937
1100, 21697
1100, 18045
1100, 19680
1100, 21662
1100, 22301
1100, 20363
1100, 19753
1100, 22142
1100, 18311
1100, 17636
1100, 25587
1200, 24016
1200, 24550
1200, 26020
1200, 20993
1200, 22212
1200, 22528
1200, 22801
1200, 22590
1200, 23031
1200, 20730
1200, 21854
1200, 25967
1200, 19821
1200, 23910
1200, 24796
1300, 30973
1300, 30344
1300, 21562
1300, 22120
1300, 26736
1300, 21468
1300, 24146
1300, 23792
1300, 25011
1300, 22151
1300, 23298
1300, 26816
1300, 28100
1300, 26803
1300, 27294
1400, 25014
1400, 26867
1400, 26184
1400, 25966
1400, 30942
1400, 28236
1400, 25961
1400, 24601
1400, 29564
1400, 24341
1400, 27515
1400, 23965
1400, 24782
1400, 27748
1400, 25761
1500, 35709
1500, 29535
1500, 28031
1500, 24671
1500, 28998
1500, 28287
1500, 26549
1500, 34201
1500, 26133
1500, 31316
1500, 29706
1500, 30178
1500, 43953
1500, 26264
1500, 33040
1600, 28531
1600, 32117
1600, 42017
1600, 29722
1600, 31948
1600, 28885
1600, 31464
1600, 30728
1600, 33800
1600, 30783
1600, 34757
1600, 30953
1600, 32719
1600, 47825
1600, 28173
1700, 29833
1700, 38265
1700, 56099
1700, 33259
1700, 42991
1700, 34252
1700, 30268
1700, 41817
1700, 37425
1700, 30825
1700, 41953
1700, 31813
1700, 29815
1700, 41704
1700, 50517
1800, 36377
1800, 38975
1800, 51514
1800, 54251
1800, 35410
1800, 34913
1800, 32011
1800, 34591
1800, 36344
1800, 38092
1800, 40849
1800, 32171
1800, 36503
1800, 32684
1800, 61051
1900, 36754
1900, 41698
1900, 36407
1900, 39960
1900, 35625
1900, 36849
1900, 58037
1900, 37372
1900, 49127
1900, 37295
1900, 47113
1900, 38053
1900, 39429
1900, 38942
1900, 34613
2000, 42399
2000, 38169
2000, 37955
2000, 41228
2000, 39490
2000, 36664
2000, 42716
2000, 43421
2000, 47497
2000, 40947
2000, 45550
2000, 36501
2000, 41588
2000, 50800
2000, 40357
2100, 49519
2100, 46315
2100, 45985
2100, 40594
2100, 44176
2100, 42816
2100, 54064
2100, 48936
2100, 42768
2100, 50038
2100, 49993
2100, 45709
2100, 48889
2100, 46218
2100, 41736
2200, 50054
2200, 51206
2200, 45856
2200, 44357
2200, 41283
2200, 52778
2200, 44019
2200, 48614
2200, 44795
2200, 47255
2200, 50098
2200, 49680
2200, 43230
2200, 49312
2200, 51283
2300, 48363
2300, 52670
2300, 44120
2300, 49354
2300, 50071
2300, 48211
2300, 49563
2300, 50369
2300, 49459
2300, 60746
2300, 68365
2300, 50446
2300, 55335
2300, 53363
2300, 52928
2400, 59442
2400, 46720
2400, 47425
2400, 53507
2400, 56250
2400, 53623
2400, 48154
2400, 50132
2400, 52562
2400, 50665
2400, 50839
2400, 54431
2400, 63579
2400, 54604
2400, 52742
2500, 67239
2500, 57199
2500, 62682
2500, 56247
2500, 56698
2500, 48704
2500, 57343
2500, 54267
2500, 49005
2500, 60178
2500, 55567
2500, 61824
2500, 56258
2500, 51191
2500, 57866
2600, 66712
2600, 63856
2600, 51838
2600, 78701
2600, 50266
2600, 72826
2600, 61593
2600, 70786
2600, 59489
2600, 68161
2600, 66106
2600, 55479
2600, 57044
2600, 55071
2600, 74620
2700, 56221
2700, 55494
2700, 65307
2700, 57173
2700, 61080
2700, 57847
2700, 57932
2700, 60939
2700, 73315
2700, 60543
2700, 61608
2700, 55992
2700, 66801
2700, 64003
2700, 61463
2800, 64494
2800, 78677
2800, 60295
2800, 66088
2800, 62240
2800, 60336
2800, 63000
2800, 59067
2800, 64263
2800, 62296
2800, 70130
2800, 54924
2800, 81638
2800, 62904
2800, 83357
2900, 84499
2900, 69856
2900, 90482
2900, 64561
2900, 59183
2900, 62417
2900, 61969
2900, 79038
2900, 61571
2900, 66308
2900, 79187
2900, 79187
2900, 92234
2900, 69071
2900, 67414
3000, 64475
3000, 74111
3000, 64706
3000, 61760
3000, 71698
3000, 76025
3000, 91343
3000, 73347
3000, 69580
3000, 92295
3000, 65045
3000, 64751
3000, 67609
3000, 63275
3000, 66663
2000, 36715
2000, 39314
2000, 40146
2000, 49037
2000, 36725
2000, 47452
2000, 37369
2000, 38236
2000, 40427
2000, 49394
2000, 53767
2000, 45949
2000, 39009
2000, 39040
2000, 52678
2100, 53217
2100, 38128
2100, 39520
2100, 38480
2100, 77042
2100, 41896
2100, 40173
2100, 41708
2100, 48744
2100, 42068
2100, 41222
2100, 40637
2100, 41614
2100, 49840
2100, 39833
2200, 38465
2200, 41763
2200, 44100
2200, 39593
2200, 44063
2200, 41523
2200, 45101
2200, 40628
2200, 45131
2200, 42239
2200, 52942
2200, 45944
2200, 67126
2200, 60758
2200, 40302
2300, 45888
2300, 44385
2300, 50024
2300, 44044
2300, 53721
2300, 53899
2300, 53611
2300, 56884
2300, 45047
2300, 55755
2300, 52259
2300, 59122
2300, 47825
2300, 45309
2300, 47119
2400, 53115
2400, 55649
2400, 48921
2400, 44901
2400, 46280
2400, 52621
2400, 49366
2400, 67454
2400, 53685
2400, 59699
2400, 47308
2400, 49899
2400, 45055
2400, 50895
2400, 71810
2500, 51647
2500, 69226
2500, 66804
2500, 56351
2500, 59109
2500, 69020
2500, 51107
2500, 55373
2500, 45944
2500, 51687
2500, 53538
2500, 98002
2500, 54989
2500, 50516
2500, 52925
2600, 55924
2600, 56655
2600, 54931
2600, 47706
2600, 54794
2600, 50434
2600, 52986
2600, 50115
2600, 52083
2600, 50363
2600, 61635
2600, 62451
2600, 61001
2600, 51864
2600, 63318
2700, 56686
2700, 66967
2700, 61193
2700, 56873
2700, 64399
2700, 50797
2700, 54047
2700, 67834
2700, 50128
2700, 56284
2700, 61874
2700, 59603
2700, 55475
2700, 54267
2700, 51823
2800, 69277
2800, 54881
2800, 54145
2800, 66353
2800, 64022
2800, 66120
2800, 61514
2800, 60578
2800, 53165
2800, 52357
2800, 87460
2800, 53162
2800, 55450
2800, 59952
2800, 67330
2900, 55338
2900, 56368
2900, 74016
2900, 64234
2900, 65888
2900, 58835
2900, 84137
2900, 56426
2900, 64189
2900, 71233
2900, 63765
2900, 75918
2900, 64594
2900, 54336
2900, 67175
3000, 66005
3000, 63893
3000, 56783
3000, 61662
3000, 56112
3000, 79793
3000, 66139
3000, 58476
3000, 60473
3000, 57036
3000, 57056
3000, 68604
3000, 72870
3000, 75438
3000, 72500
3100, 74144
3100, 62781
3100, 62560
3100, 62880
3100, 66822
3100, 66260
3100, 76059
3100, 63319
3100, 66234
3100, 90025
3100, 68020
3100, 59407
3100, 104198
3100, 56879
3100, 70710
3200, 75523
3200, 67076
3200, 63295
3200, 72536
3200, 63908
3200, 66840
3200, 81995
3200, 88578
3200, 69563
3200, 79589
3200, 68718
3200, 70001
3200, 120229
3200, 62720
3200, 66178
3300, 72237
3300, 85524
3300, 78553
3300, 101207
3300, 79467
3300, 67299
3300, 84550
3300, 72395
3300, 73524
3300, 67245
3300, 68887
3300, 121822
3300, 66848
3300, 73170
3300, 75077
3400, 71600
3400, 81241
3400, 98065
3400, 72935
3400, 70979
3400, 70317
3400, 103105
3400, 84229
3400, 70556
3400, 71559
3400, 68421
3400, 64575
3400, 70698
3400, 119637
3400, 92271
3500, 74523
3500, 93416
3500, 82399
3500, 71027
3500, 97680
3500, 90232
3500, 65567
3500, 73427
3500, 95978
3500, 72389
3500, 84088
3500, 96644
3500, 75822
3500, 95752
3500, 84106
3600, 89959
3600, 81825
3600, 107647
3600, 127957
3600, 77871
3600, 72225
3600, 81686
3600, 78142
3600, 98713
3600, 87104
3600, 104283
3600, 80532
3600, 74667
3600, 103826
3600, 75503
3700, 99366
3700, 82999
3700, 75539
3700, 128392
3700, 87650
3700, 69836
3700, 108883
3700, 75232
3700, 76154
3700, 76947
3700, 81210
3700, 92040
3700, 105522
3700, 74813
3700, 76005
3800, 105334
3800, 84140
3800, 74610
3800, 91366
3800, 98380
3800, 100452
3800, 92604
3800, 81217
3800, 80240
3800, 80748
3800, 92195
3800, 84051
3800, 80372
3800, 87124
3800, 75187
3900, 86126
3900, 81353
3900, 81078
3900, 94187
3900, 77542
3900, 84351
3900, 120667
3900, 94686
3900, 86201
3900, 83930
3900, 89437
3900, 98543
3900, 90760
3900, 86544
3900, 77274
4000, 97249
4000, 86029
4000, 150594
4000, 98099
4000, 97315
4000, 99550
4000, 83072
4000, 117897
4000, 82957
4000, 105452
4000, 79125
4000, 94573
4000, 84130
4000, 83379
4000, 98196
4100, 103061
4100, 90473
4100, 81834
4100, 81586
4100, 91282
4100, 83357
4100, 89831
4100, 100693
4100, 88940
4100, 115954
4100, 93723
4100, 104202
4100, 128376
4100, 98244
4100, 125630
4200, 117083
4200, 95781
4200, 103180
4200, 124007
4200, 95403
4200, 88246
4200, 91096
4200, 182234
4200, 85604
4200, 99029
4200, 102975
4200, 91450
4200, 104579
4200, 108292
4200, 87217
4300, 110928
4300, 96007
4300, 109571
4300, 99626
4300, 91048
4300, 95521
4300, 101714
4300, 100430
4300, 87047
4300, 98313
4300, 93053
4300, 83792
4300, 96818
4300, 86830
4300, 142944
4400, 92549
4400, 103152
4400, 85902
4400, 105890
4400, 96921
4400, 102966
4400, 114205
4400, 128278
4400, 101402
4400, 97227
4400, 100238
4400, 153684
4400, 116870
4400, 103922
4400, 104736
4500, 143016
4500, 131539
4500, 106292
4500, 145548
4500, 102126
4500, 95120
4500, 134865
4500, 116249
4500, 156382
4500, 118145
4500, 120095
4500, 105668
4500, 150833
4500, 106604
4500, 95731
4600, 107209
4600, 96152
4600, 112714
4600, 111320
4600, 112724
4600, 112982
4600, 98973
4600, 110080
4600, 146924
4600, 120163
4600, 191446
4600, 95944
4600, 115234
4600, 110919
4600, 123642
4700, 115461
4700, 99056
4700, 143372
4700, 106057
4700, 120903
4700, 105832
4700, 112174
4700, 100663
4700, 113217
4700, 109944
4700, 102788
4700, 115561
4700, 107370
4700, 133697
4700, 122113
4800, 112823
4800, 111106
4800, 214802
4800, 103374
4800, 95491
4800, 108046
4800, 196144
4800, 197009
4800, 115947
4800, 116180
4800, 119515
4800, 109612
4800, 109264
4800, 105452
4800, 109881
4900, 119675
4900, 131471
4900, 121662
4900, 117619
4900, 136101
4900, 130500
4900, 106668
4900, 275628
4900, 156698
4900, 101902
4900, 158642
4900, 164358
4900, 151827
4900, 109886
4900, 111948
5000, 121014
5000, 154220
5000, 105621
5000, 113667
5000, 115801
5000, 110774
5000, 119241
5000, 117610
5000, 129227
5000, 104161
5000, 110620
5000, 110906
5000, 122905
5000, 138018
5000, 125032
1000, 15686
1000, 15765
1000, 17112
1000, 17155
1000, 15033
1000, 15503
1000, 18692
1000, 17084
1000, 17197
1000, 18153
1000, 15277
1000, 15242
1000, 16324
1000, 16982
1000, 16986
1100, 21114
1100, 20044
1100, 19433
1100, 17085
1100, 16474
1100, 19448
1100, 19370
1100, 24876
1100, 19722
1100, 16414
1100, 18603
1100, 25856
1100, 20688
1100, 20524
1100, 21335
1200, 22304
1200, 26082
1200, 22625
1200, 22881
1200, 23451
1200, 23219
1200, 23579
1200, 18816
1200, 22157
1200, 20322
1200, 19805
1200, 18777
1200, 21733
1200, 20114
1200, 21957
1300, 28696
1300, 20954
1300, 22522
1300, 24699
1300, 27093
1300, 24529
1300, 26802
1300, 31085
1300, 21404
1300, 21209
1300, 23091
1300, 25945
1300, 23379
1300, 27157
1300, 20597
1400, 23770
1400, 37821
1400, 24683
1400, 24204
1400, 26675
1400, 37733
1400, 26505
1400, 28569
1400, 25610
1400, 25576
1400, 24907
1400, 23942
1400, 25614
1400, 24172
1400, 29561
1500, 25584
1500, 26609
1500, 51591
1500, 29321
1500, 33991
1500, 27604
1500, 25339
1500, 24508
1500, 26135
1500, 27035
1500, 25964
1500, 26173
1500, 28141
1500, 29806
1500, 28438
1600, 27700
1600, 34122
1600, 45131
1600, 28337
1600, 25938
1600, 29613
1600, 34163
1600, 29092
1600, 35237
1600, 33371
1600, 37442
1600, 32649
1600, 27863
1600, 28974
1600, 31881
1700, 35066
1700, 36195
1700, 30143
1700, 59850
1700, 30045
1700, 35680
1700, 37637
1700, 36262
1700, 31113
1700, 29021
1700, 34749
1700, 30009
1700, 34283
1700, 32382
1700, 35873
1800, 48524
1800, 35817
1800, 32944
1800, 41402
